fid0725,regionname,const230_h,round,respno,urb,r4,central,male,eth_akan,eth_ewe,eth_ga,eth_dagomba,eth_other,vote_npp_pres,vote_ndc_pres,economy_oneyear,poverty,unfair,trustown,trustother,gov_sentus,responsself,akan_5km_l_p,ewe_5km_l_p,akan_30km_l_p,ewe_30km_l_p,dev_factor2,h_30rad_e,popdens5x5
3130,WESTERN,JOMORO,ROUND3,GHA0839,0,0,0,0,0,0,0,0,1,0,1,2,-0.1378025,1,1,0,1,0,0.9169813,0.0311406,0.9445879,0.01909,-0.2444938,0.0819873,119.159
133,ASHANTI,NSUFA-KWAMANG,ROUND4,GHA0840,0,1,0,0,1,0,0,0,0,1,0,3,-1.122426,1,,,1,,0.8033395,0.041722,0.8468085,0.0063163,0.6702929,0.0798885,303.304
3130,WESTERN,JOMORO,ROUND3,GHA0840,0,0,0,1,1,0,0,0,0,0,0,2,-0.1112553,1,0,1,1,1,0.9169813,0.0311406,0.9445879,0.01909,-0.2444938,0.0819873,119.159
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0841,0,0,0,0,1,0,0,0,0,1,0,1,0.4554171,1,1,1,1,0,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0841,0,1,0,1,0,0,0,0,1,0,0,1,-1.122426,1,,,0,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0842,0,0,0,1,1,0,0,0,0,1,0,4,-0.7241102,0,1,1,0,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0842,0,1,0,0,0,0,0,0,1,0,1,2,0.0900797,1,,,1,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0843,0,0,0,1,1,0,0,0,0,0,0,2,-1.283315,0,0,0,1,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0843,0,1,0,1,0,0,0,0,1,0,0,4,-1.122426,1,,,1,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0844,0,0,0,0,1,0,0,0,0,1,0,3,-0.1308907,1,0,0,1,0,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0844,0,1,0,0,0,0,0,0,1,1,0,2,-1.122426,0,,,0,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0845,0,0,0,0,1,0,0,0,0,1,0,4,-0.1378025,0,0,0,1,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0845,0,1,0,1,0,0,0,0,1,1,0,4,-1.122426,1,,,1,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0846,0,0,0,0,1,0,0,0,0,1,0,3,-1.283315,1,0,0,0,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0846,0,1,0,0,0,0,0,0,1,1,0,3,-1.122426,1,,,0,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0847,0,1,0,1,0,0,0,0,1,0,0,4,-1.122426,0,,,1,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0847,0,0,0,0,1,0,0,0,0,1,0,2,-0.7241102,0,1,0,1,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
342,ASHANTI,ASANTE AKIM NORTH,ROUND3,GHA0848,0,0,0,0,0,0,1,0,0,1,0,4,0.5053818,0,1,0,1,1,0.771174,0.0552851,0.7682565,0.0578956,0.3969541,0.0282014,244.5927
8256,ASHANTI,EJURA-SEKYEDUMASE,ROUND4,GHA0848,0,1,0,0,0,0,0,0,1,1,0,4,-1.122426,0,,,1,,0.2795499,0.0347212,0.4149047,0.0066261,-1.135811,0.0837965,33.60528
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0849,0,0,0,0,1,0,0,0,0,0,0,,-1.283315,0,1,1,0,,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0849,0,1,0,1,1,0,0,0,0,0,0,3,-0.5256245,0,,,1,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0850,0,1,0,0,1,0,0,0,0,1,0,2,-1.122426,0,,,1,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0850,0,0,0,1,1,0,0,0,0,0,1,4,0.4750524,1,1,0,1,0,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0851,0,1,0,1,1,0,0,0,0,0,0,5,-1.122426,1,,,0,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0851,0,0,0,1,1,0,0,0,0,1,0,4,-1.283315,0,1,1,1,1,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0852,0,1,0,0,1,0,0,0,0,0,1,2,-0.5919405,0,,,0,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0852,0,0,0,0,1,0,0,0,0,1,0,1,-0.6900959,1,0,0,1,1,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0853,0,1,0,1,1,0,0,0,0,1,0,5,1.849839,1,,,0,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0853,0,0,0,1,1,0,0,0,0,0,0,3,-0.1308907,0,1,1,0,1,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0854,0,1,0,0,0,1,0,0,0,0,1,4,1.234135,1,,,0,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0854,0,0,0,1,1,0,0,0,0,1,0,4,-0.7241102,0,1,1,1,1,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0855,0,1,0,1,1,0,0,0,0,1,0,2,0.601136,0,,,1,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0855,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,1,1,1,1,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
89,ASHANTI,OFFINSO NORTH,ROUND4,GHA0856,0,1,0,0,0,0,0,0,1,0,0,4,-1.122426,0,,,1,,0.7016844,0.0206519,0.7388142,0.0213658,0.3385986,0.030276,155.6248
208,ASHANTI,EFFIDUASE-ASOKORE,ROUND3,GHA0856,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,0,1,0,0,0.8306522,0.0104684,0.8210328,0.0163394,-0.0425663,0.0101341,356.8003
492,ASHANTI,OBUASI,ROUND3,GHA0857,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,1,0,1,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0857,0,1,0,1,1,0,0,0,0,0,0,3,-1.122426,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0858,0,1,0,0,1,0,0,0,0,1,0,3,-1.122426,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0858,0,0,0,0,1,0,0,0,0,0,1,1,0.4750524,0,1,0,1,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0859,0,1,0,1,1,0,0,0,0,1,0,3,-0.5919405,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0859,0,0,0,1,0,0,0,0,1,1,0,2,-1.283315,1,1,1,0,0,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0860,0,1,0,0,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0860,0,0,0,1,0,0,0,0,1,1,0,4,-0.6900959,0,0,0,1,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0861,0,1,0,1,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0861,0,0,0,1,0,0,0,0,1,0,0,1,-0.1308907,0,1,1,0,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0862,0,1,0,0,0,0,0,0,1,1,0,3,-1.122426,1,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0862,0,0,0,0,1,0,0,0,0,0,0,2,0.5053818,0,0,0,0,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0863,0,1,0,1,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0863,0,0,0,0,0,0,0,0,1,1,0,3,-0.1112553,0,0,0,1,1,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
107,ASHANTI,OFFINSO SOUTH,ROUND4,GHA0864,0,1,0,0,1,0,0,0,0,0,0,4,-1.122426,1,,,1,,0.7491488,0.0173707,0.7137408,0.0179938,-0.3211176,0.0262663,96.34081
492,ASHANTI,OBUASI,ROUND3,GHA0864,0,0,0,1,0,0,0,0,1,1,0,1,-0.7241102,0,1,1,0,0,0.7510377,0.0364109,0.7529243,0.0363499,1.020292,0.0399635,685.9249
278,ASHANTI,KABRE EAST,ROUND3,GHA0865,1,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0865,0,1,0,1,1,0,0,0,0,1,0,3,1.234135,0,,,0,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0866,0,1,0,0,1,0,0,0,0,1,0,1,-0.5450537,0,,,1,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0866,1,0,0,0,1,0,0,0,0,1,0,3,-0.7241102,0,1,1,1,1,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0867,0,1,0,1,1,0,0,0,0,1,0,4,-0.5256245,1,,,1,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0867,1,0,0,0,1,0,0,0,0,1,0,2,-0.1378025,0,0,0,0,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0868,0,1,0,0,1,0,0,0,0,1,0,3,1.253037,1,,,1,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0868,1,0,0,1,1,0,0,0,0,1,0,2,1.684909,0,1,0,1,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0869,0,1,0,1,1,0,0,0,0,1,0,4,1.849839,1,,,0,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0869,1,0,0,0,1,0,0,0,0,1,0,2,0.4819643,0,0,0,0,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0870,0,1,0,0,1,0,0,0,0,1,0,2,-0.0145682,1,,,1,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0870,1,0,0,1,1,0,0,0,0,0,0,2,1.684909,1,0,0,0,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0871,0,1,0,1,1,0,0,0,0,0,0,5,-1.122426,0,,,0,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0871,1,0,0,1,1,0,0,0,0,1,0,4,-0.7241102,0,1,1,1,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
192,ASHANTI,AHAFO ANO SOUTH,ROUND4,GHA0872,0,1,0,0,1,0,0,0,0,1,0,3,-1.122426,0,,,1,,0.8216038,0.0132852,0.7416652,0.0263678,-1.119245,0.0233271,142.3234
278,ASHANTI,KABRE EAST,ROUND3,GHA0872,1,0,0,1,1,0,0,0,0,1,0,2,-0.7241102,0,1,1,0,0,0.9059676,0.006029,0.8068159,0.0222443,-0.0539125,0.0080166,3230.982
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0873,0,0,0,0,1,0,0,0,0,0,0,,-1.283315,0,1,1,0,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0873,0,1,0,1,0,0,0,0,1,0,0,2,-1.122426,1,,,0,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0874,0,0,0,1,1,0,0,0,0,1,0,4,-0.7241102,0,1,1,0,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0874,0,1,0,0,0,0,0,0,1,0,0,2,-1.122426,0,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0875,0,0,0,0,1,0,0,0,0,1,0,2,-0.1112553,0,0,0,0,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0875,0,1,0,1,0,0,0,0,1,0,1,4,-1.122426,0,,,0,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0876,0,1,0,0,0,0,0,0,1,1,0,4,-1.122426,1,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0876,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0877,0,0,0,1,1,0,0,0,0,1,0,4,-1.283315,0,0,0,1,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0877,0,1,0,1,0,0,0,0,1,0,0,2,-1.122426,0,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0878,0,0,0,0,1,0,0,0,0,1,0,4,-0.7241102,0,1,1,0,0,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0878,0,1,0,0,1,0,0,0,0,0,0,2,-1.122426,0,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0879,0,0,0,1,1,0,0,0,0,1,0,4,-1.283315,1,1,1,1,0,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0879,0,1,0,1,1,0,0,0,0,0,0,2,-1.122426,0,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
178,ASHANTI,AHAFO ANO NORTH,ROUND3,GHA0880,0,0,0,1,1,0,0,0,0,0,0,3,-0.6900959,0,0,0,1,1,0.874762,0.0133369,0.7248735,0.0508474,-1.133741,0.0137798,125.8525
9315,ASHANTI,AHAFO ANO NORTH,ROUND4,GHA0880,0,1,0,0,0,1,0,0,0,0,0,2,-1.122426,0,,,1,,0.397006,0.0305487,0.6287332,0.0541758,-1.129098,0.0150311,108.3163
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0881,0,0,0,1,1,0,0,0,0,1,0,2,-0.6666784,0,1,1,1,1,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0881,0,1,0,1,1,0,0,0,0,1,0,3,-1.122426,0,,,0,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0882,0,0,0,0,0,0,0,0,1,1,0,4,-0.7241102,0,0,0,1,0,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0882,0,1,0,0,1,0,0,0,0,1,0,3,1.253037,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0883,0,0,0,0,1,0,0,0,0,1,0,3,-0.1112553,1,1,1,1,0,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0883,0,1,0,1,1,0,0,0,0,0,0,4,-0.5919405,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0884,0,1,0,0,1,0,0,0,0,0,0,3,-0.5919405,1,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0884,0,0,0,0,1,0,0,0,0,1,0,2,-0.7241102,0,1,0,0,1,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0885,0,0,0,0,1,0,0,0,0,0,0,2,0.4750524,0,1,1,1,1,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0885,0,1,0,1,1,0,0,0,0,1,0,3,-1.122426,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0886,0,0,0,0,1,0,0,0,0,1,0,3,-0.7241102,0,1,1,1,1,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0886,0,1,0,0,1,0,0,0,0,1,0,3,-1.122426,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0887,0,0,0,1,1,0,0,0,0,1,0,2,-0.6970077,0,0,0,1,1,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0887,0,1,0,1,1,0,0,0,0,1,0,4,-0.5919405,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
373,ASHANTI,ATWIMA-KWANWOMA,ROUND3,GHA0888,0,0,0,1,1,0,0,0,0,1,0,1,-0.7241102,0,0,0,0,0,0.8868597,0.0087947,0.815699,0.0216281,-0.4666396,0.0132667,139.5958
9883,BRONG AHAFO,ASUNAFO SOUTH,ROUND4,GHA0888,0,1,0,0,1,0,0,0,0,1,0,4,-0.5919405,0,,,1,,0.523684,0.0862662,0.6604804,0.0524109,-1.135811,0.0181848,71.66326
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0889,0,0,0,0,0,0,0,1,0,0,1,3,0.5090668,1,1,1,1,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0889,0,1,0,1,1,0,0,0,0,0,0,4,-1.122426,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0890,0,1,0,0,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0890,0,0,0,1,0,0,0,1,0,1,0,4,-0.7241102,0,1,1,1,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0891,0,0,0,1,0,0,0,1,0,1,0,2,0.4554171,0,1,1,1,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0891,0,1,0,1,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0892,0,0,0,1,0,0,0,1,0,1,0,2,0.4819643,1,0,0,0,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0892,0,1,0,0,1,0,0,0,0,1,0,3,-0.5919405,1,,,0,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0893,0,0,0,1,0,0,0,1,0,1,0,3,-0.7241102,0,1,1,1,1,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0893,0,1,0,1,1,0,0,0,0,1,0,4,-1.122426,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0894,0,0,0,1,0,0,0,1,0,1,0,4,0.4857464,0,1,1,1,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0894,0,1,0,0,1,0,0,0,0,1,0,3,1.234135,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0895,0,0,0,1,0,0,0,1,0,1,0,4,-0.7241102,0,1,1,0,0,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0895,0,1,0,1,1,0,0,0,0,1,0,5,1.849839,0,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
84,ASHANTI,EJURA-SEKYEDUMASE,ROUND3,GHA0896,0,0,0,0,1,0,0,0,0,0,1,1,-0.1037882,1,0,0,1,1,0.5506474,0.0166775,0.2718018,0.0062301,-0.2232879,0.0268151,78.39096
838,BRONG AHAFO,ASUTIFI SOUTH,ROUND4,GHA0896,0,1,0,0,1,0,0,0,0,1,0,4,-0.5919405,1,,,1,,0.713545,0.0474811,0.6740323,0.0658431,-0.0798363,0.0112452,124.8776
132,ASHANTI,MAMPONG,ROUND3,GHA0897,0,0,0,0,1,0,0,0,0,1,0,4,-1.283315,0,1,1,1,1,0.8118476,0.033827,0.836089,0.0071045,-0.3309826,0.0708849,323.2124
812,BRONG AHAFO,TANO NORTH,ROUND4,GHA0897,0,1,0,1,1,0,0,0,0,1,0,4,0.0237637,0,,,0,,0.7189466,0.0409528,0.7700368,0.0326673,0.301199,0.0173044,137.6788
132,ASHANTI,MAMPONG,ROUND3,GHA0898,0,0,0,0,0,0,0,0,1,1,0,4,-0.1308907,0,0,0,0,1,0.8118476,0.033827,0.836089,0.0071045,-0.3309826,0.0708849,323.2124
812,BRONG AHAFO,TANO NORTH,ROUND4,GHA0898,0,1,0,0,1,0,0,0,0,1,0,4,1.849839,1,,,1,,0.7189466,0.0409528,0.7700368,0.0326673,0.301199,0.0173044,137.6788
132,ASHANTI,MAMPONG,ROUND3,GHA0899,0,0,0,0,1,0,0,0,0,1,0,2,0.5053818,0,0,0,1,0,0.8118476,0.033827,0.836089,0.0071045,-0.3309826,0.0708849,323.2124
812,BRONG AHAFO,TANO NORTH,ROUND4,GHA0899,0,1,0,1,0,0,0,0,1,1,0,3,0.6205653,0,,,1,,0.7189466,0.0409528,0.7700368,0.0326673,0.301199,0.0173044,137.6788
